product_id,product_name,brand,grammage_quantity,grammage_unit,pdp_url,selling_price,regular_price,currency,country_of_origin,breadcrumb,product_description,image_url
0000000000000322,"Double Filled Chocolate Sandwich Creme Cookies, 15.35 oz",Benton's,15.35,oz,https://www.aldi.us/product/benton-s-double-filled-chocolate-sandwich-creme-cookies-0000000000000322,,,USD,USA,Home > Snacks > Cookies & Sweets,"Benton's Double Filled Chocolate Sandwich Creme Cookies are the ultimate indulgence for cookie lovers. Each cookie features a rich chocolate exterior with a luscious vanilla filling, making them great for dipping. Perfect for a sweet treat after dinner or a midday pick-me-up. With their irresistible taste and double filling, these cookies are sure to satisfy your cravings. Enjoy the delightful combination of flavors in every bite.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/8bc3e3a5-75ef-4052-801e-436b79038526/Double%20Filled%20Chocolate%20Sandwich%20Creme%20Cookies%2015.35%20oz']
0000000000000328,"Dark Chocolate Coconut Covered Almonds, 10 oz",Choceur,10,oz,https://www.aldi.us/product/choceur-dark-chocolate-coconut-covered-almonds-0000000000000328,6.29,6.29,USD,USA,Home > Snacks > Cookies & Sweets,"Choceur Dark Chocolate Coconut Covered Almonds are a delightful indulgence for your sweet cravings. Each almond is coated in rich dark chocolate and sprinkled with coconut flavor, creating a delectable treat. Perfect for a mid-day snack or a sweet addition to your dessert platter, these almonds offer a satisfying crunch and chocolatey flavor. Treat yourself to the irresistible taste of Choceur Dark Chocolate Coconut Covered Almonds.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/ca3eb751-738e-44bc-aada-b74b8bcb71ac/Dark%20Chocolate%20Coconut%20Covered%20Almonds%2010%20oz']
0000000000000336,"Sea Salt Seasoned Roasted Seaweed Snacks, 3 count",Fusia Asian Inspirations,,,https://www.aldi.us/product/fusia-asian-inspirations-sea-salt-seasoned-roasted-seaweed-snacks-3-count-0000000000000336,,,USD,,Home > Snacks > Nuts & Dried Fruit,"Switch up your vegan snacks with these Fusia Asian Inspirations Seaweed Snacks. The roasted seaweed is seasoned with sea salt and oil for a crisp, flavorful bite every time. They're non-GMO verified, cholesterol free, and have no preservatives, so you know you're making a healthy and delicious choice.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/6428159a-2e79-452d-acb0-02970c736462/Sea%20Salt%20Seasoned%20Roasted%20Seaweed%20Snacks%203%20count']
0000000000000392,"Unsalted Whole Almonds, 14 oz",Southern Grove,14,oz,https://www.aldi.us/product/southern-grove-whole-almonds-unsalted-14-oz-0000000000000392,6.55,6.55,USD,USA,Home > Snacks > Nuts & Dried Fruit,"Southern Grove Unsalted Whole Almonds are your go-to for a wholesome and nutritious addition to your diet. Enjoy them on their own or add them to your favorite recipes for an extra crunch. Perfect for baking, cooking or just snacking, these almonds offer a deliciously simple way to incorporate more natural goodness into your meals. With Southern Grove, you’re getting quality you can trust in every bite.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/d3ad4cf3-d77e-4e8d-9cbc-234910ce4c02/Unsalted%20Whole%20Almonds%2014%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/c49bae9a-1731-4d35-b8b1-95a018b89691/Unsalted%20Whole%20Almonds%2014%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/7627c298-ed2c-4dfa-9d04-99ceb7392dee/Unsalted%20Whole%20Almonds%2014%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/ef81ac53-6185-447b-8110-1f81d2749269/Unsalted%20Whole%20Almonds%2014%20oz']"
0000000000000431,"Superberry Pomegranate Dark Chocolate, 7 oz",Choceur,7,oz,https://www.aldi.us/product/choceur-superberry-pomegranate-dark-chocolate-7-oz-0000000000000431,4.39,4.39,USD,,Home > Snacks > Cookies & Sweets,"These Choceur Superberry Pomegranate Dark Chocolates are the perfect treat! Made with Fair Trade certified dark chocolate, each bonbon features a soft pomegranate center for a delicious bite every time. With no artificial colors or flavors, they're the ultimate fuel to help you power through your day!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/bdcb1fc9-8dde-46da-83b5-fb50402a541a/Superberry%20Pomegranate%20Dark%20Chocolate%207%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/66b1e0e3-09a9-4876-804c-117882cbb350/Superberry%20Pomegranate%20Dark%20Chocolate%207%20oz']"
0000000000000445,"Deluxe Mixed Nuts with Sea Salt, 30 oz",Southern Grove,30,oz,https://www.aldi.us/product/southern-grove-deluxe-mixed-nuts-with-sea-salt-30-oz-0000000000000445,14.29,14.29,USD,USA,Home > Snacks > Nuts & Dried Fruit,"Southern Grove Deluxe Mixed Nuts with Sea Salt are a delicious blend of almonds, cashews, pistachios, pecans and macadamia nuts. Perfect for a quick snack or adding crunch to your favorite recipes. With just the right amount of sea salt, these nuts are a tasty option for any occasion. Whether you're on-the-go or relaxing at home, enjoy the rich flavors and satisfying texture.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/972577c1-3595-49b7-ba24-536b74cc109c/Deluxe%20Mixed%20%20Nuts%20with%20Sea%20Salt%2030%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/9f0c1772-c799-4c3b-8a19-83bec97a7861/Deluxe%20Mixed%20%20Nuts%20with%20Sea%20Salt%2030%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/234f8c65-232d-48d6-88a8-d72a2b10bc65/Deluxe%20Mixed%20%20Nuts%20with%20Sea%20Salt%2030%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/c639dd2c-5cfd-4964-bf8d-3bf8b8cd79d9/Deluxe%20Mixed%20%20Nuts%20with%20Sea%20Salt%2030%20oz']"
0000000000000510,"Dark Mini Chocolate Bars - 5 pack, 1.4 oz",Choceur,1.4,oz,https://www.aldi.us/product/choceur-dark-mini-chocolate-bars-0000000000000510,3.29,3.29,USD,,Home > Snacks > Cookies & Sweets,Choceur Dark Mini Chocolate Bars offer smooth and creamy European chocolate in a rich dark flavor. Each bar is perfect for a quick indulgence or sharing with friends. They make a delightful addition to your dessert or a midday pick-me-up. Savor the rich taste of Choceur Dark Mini Chocolate Bars and elevate your chocolate experience.,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/35082adb-231c-4974-b23f-ee272ddc63fc/Dark%20Mini%20Chocolate%20Bars%20%205%20pack%201.4%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/2a9b3cf0-ab11-4b78-8fcf-783fc0b0d5a8/Dark%20Mini%20Chocolate%20Bars%20%205%20pack%201.4%20oz']"
0000000000000517,"Strawberry Yogurt Filled Mini Chocolate Bars, 7.05 oz",Choceur,7.05,oz,https://www.aldi.us/product/choceur-strawberry-yogurt-filled-mini-chocolate-bars-7-05-oz-0000000000000517,3.85,3.85,USD,USA,Home > Snacks > Cookies & Sweets,These Choceur Strawberry Yogurt Filled Mini Chocolate Bars are the perfect midday pick-me-up! Each bite-sized milk chocolate bar is filled with fresh strawberry bits and a yogurt crème filling for a burst of sweetness in every bite. Enjoy yours at the office to fuel your day!,['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4be31236-378c-40d3-8aa5-be6d8ff5c17e/Strawberry%20Yogurt%20Filled%20Mini%20Chocolate%20Bars%207.05%20oz']
0000000000000525,"Milk Hazelnut Crisp Filled Mini Chocolate Bars, 7.05 oz",Choceur,7.05,oz,https://www.aldi.us/product/choceur-milk-hazelnut-crisp-filled-mini-chocolate-bars-0000000000000525,3.85,3.85,USD,USA,Home > Snacks > Cookies & Sweets,"Treat yourself to something sweet with these Choceur Milk Hazelnut Crisp Filled Mini Chocolate Bars! Each bite-sized milk chocolate bar is filled with chopped hazelnuts, rice crisps, and cornflakes in a rich crème filling. Enjoy the chocolates on your own, or share them with friends to brighten everyone's day!",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/18316e11-45d6-457e-a0f4-21fca00e1bb8/Milk%20Hazelnut%20Crisp%20Filled%20Mini%20Chocolate%20Bars%207.05%20oz']
0000000000000534,"Dark Chili Chocolate Bar, 4.4 oz",Moser Roth,4.4,oz,https://www.aldi.us/product/moser-roth-dark-chili-chocolate-bar-4-4-oz-0000000000000534,3.29,3.29,USD,,Home > Snacks > Cookies & Sweets,"Moser Roth Dark Chili Chocolate Bar combines rich dark chocolate with a hint of chili for a unique taste experience. Each bar is individually wrapped, making it easy to enjoy a piece whenever you crave a sweet and spicy treat. Perfect for pairing with a glass of red wine or adding a kick to your dessert recipes. Indulge in this sophisticated chocolate and experience a delightful blend of flavors.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/95e74dca-678f-40f6-aa21-f481e0e540e8/Dark%20Chili%20Chocolate%20Bar%204.4%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/d74a950d-57aa-4c9b-9919-3ed13e9234d9/Dark%20Chili%20Chocolate%20Bar%204.4%20oz']"
0000000000000535,"Hazelnut Crunch Mini Chocolate Bars - 5 pack, 1.4 oz",Choceur,1.4,oz,https://www.aldi.us/product/choceur-hazelnut-crunch-mini-chocolate-bars-0000000000000535,3.29,3.29,USD,,Home > Snacks > Cookies & Sweets,"Treat yourself to something sweet with these Choceur Hazelnut Crunch Mini Chocolate Bars! Each gluten free chocolate bar features creamy European milk chocolate packed with pieces of crunchy, nutty hazelnuts. Enjoy the Rainforest Alliance certified chocolate with a glass of your favorite nut milk for a melt-in-your-mouth indulgence!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/7e56a896-da25-491b-82cb-8423f5521a71/Hazelnut%20Crunch%20Mini%20Chocolate%20Bars%20%205%20pack%201.4%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/3f3691cf-aedc-435c-b19e-79420e1ac579/Hazelnut%20Crunch%20Mini%20Chocolate%20Bars%20%205%20pack%201.4%20oz']"
0000000000000537,"Sea Salt Dark Chocolate Bar, 4.4 oz",Moser Roth,4.4,oz,https://www.aldi.us/product/moser-roth-dark-chocolate-sea-salt-bar-4-4-oz-0000000000000537,3.29,3.29,USD,,Home > Snacks > Cookies & Sweets,"Moser Roth Sea Salt Dark Chocolate Bars are a must-have for chocolate lovers. This rich dark chocolate is enhanced with a touch of sea salt, creating a perfect balance of sweet and salty. Enjoy it as an indulgent dessert or a thoughtful gift for someone special. Each bar is individually wrapped for freshness and convenience. Treat yourself to the luxurious taste of a Moser Roth Sea Salt Dark Chocolate Bar today.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/e385037c-66ab-4e34-918b-f82222e44da5/Sea%20Salt%20Dark%20Chocolate%20Bar%204.4%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/b200618d-f329-4006-b7b2-1c1ec9303b94/Sea%20Salt%20Dark%20Chocolate%20Bar%204.4%20oz']"
0000000000000538,"Milk Creme Filled Mini Chocolate Bars, 7.05 oz",Choceur,7.05,oz,https://www.aldi.us/product/choceur-milk-creme-filled-mini-chocolate-bars-7-05-oz-0000000000000538,3.85,3.85,USD,USA,Home > Snacks > Cookies & Sweets,"These Choceur Milk Crème Filled Mini Chocolate Bars are the perfect daily indulgence! Each bite-sized milk chocolate bar is filled with sweet milk crème for a delicious treat every time. Enjoy yours at the office for a tasty midday pick-me-up, or grab them after dinner to end your day on a high note.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/b32074d1-d603-4c75-b44c-574f1dbc254f/Milk%20Creme%20Filled%20Mini%20Chocolate%20Bars%207.05%20oz']
0000000000000545,"Toffee Crunch Creamy Chocolate Bar, 4.4 oz",Moser Roth,4.4,oz,https://www.aldi.us/product/moser-roth-toffee-crunch-chocolate-bar-4-4-oz-0000000000000545,3.29,3.29,USD,,Home > Snacks > Cookies & Sweets,This Moser Roth Toffee Crunch Chocolate Bar is the perfect daily indulgence! The smooth milk chocolate bar is made with Fair Trade certified cocoa and features crunchy golden toffee bits. Enjoy yours on its own or with a mug of your favorite tea to treat yourself to something sweet!,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/c157ae39-fb95-4ea7-a626-f7374b10a8ae/Toffee%20Crunch%20Creamy%20Chocolate%20Bar%204.4%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/675f9ef6-829d-4539-afb5-fa0239a5fd56/Toffee%20Crunch%20Creamy%20Chocolate%20Bar%204.4%20oz']"
0000000000000605,"Chia Seeds, 12 oz",Simply Nature,12,oz,https://www.aldi.us/product/simply-nature-chia-seeds-12oz-0000000000000605,3.85,3.85,USD,USA,Home > Snacks > Nuts & Dried Fruit,"Simply Nature Chia Seeds from ALDI have a variety of uses. Sprinkle chia seeds into cereal, salads, stews, yogurt, or vegetables for added flavor. Or, add them to pudding, smoothies, baked goods, and porridge. Chia seeds can even be used to thicken sauces or as egg substitutes. Chia seeds from Simply Nature are non-GMO Project Verified, come in a recloseable bag to help keep the freshness inside, have zero grams of sugar, 10g of fiber, 6 grams of protein per serving, and are cholesterol free. Discover all of our delicious and affordable breakfast options at ALDI.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/66e26f2b-c948-406c-903c-2563b59eadc7/Chia%20%20Seeds%2012%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/5d9e8854-e2e9-461a-bdf0-155028699562/Chia%20%20Seeds%2012%20oz']"
0000000000000621,"Sea Salt & Caramel Dark Chocolate Bars, 5 count",Moser Roth,,,https://www.aldi.us/product/moser-roth-dark-sea-salt-caramel-chocolate-bar-4-4-oz-0000000000000621,3.29,3.29,USD,,Home > Snacks > Cookies & Sweets,"Moser Roth Sea Salt Caramel Dark Chocolate Bar offers a rich blend of dark chocolate with a hint of sea salt and caramel. Each bar is individually wrapped, making it easy to enjoy a piece anytime. Indulge in its balanced sweetness and savory touch, perfect for a quick treat or sharing with friends - a delightful way to satisfy your chocolate cravings. Treat yourself to this exquisite combination.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/074f900c-1b3d-4b0d-a4ab-72630c3db901/Sea%20Salt%20%20Caramel%20Dark%20Chocolate%20Bars%205%20count', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/d139cb6b-2473-48f5-888d-05bdbf3cac05/Sea%20Salt%20%20Caramel%20Dark%20Chocolate%20Bars%205%20count']"
0000000000000622,"Mint Dark Chocolate Bar, 4.4 oz",Moser Roth,4.4,oz,https://www.aldi.us/product/moser-roth-dark-mint-chocolate-bar-4-4-oz-0000000000000622,3.29,3.29,USD,,Home > Snacks > Cookies & Sweets,"Moser Roth Dark Mint Chocolate Bar offers a rich blend of dark chocolate and refreshing mint. Each package contains five individually wrapped bars, making it easy to share or enjoy on your own. Indulge in the smooth texture and balanced flavors for a moment of pure enjoyment. Treat yourself to the luxurious taste of Moser Roth Dark Mint Chocolate Bar.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/c67f0a93-15cd-487a-9fd0-32b84203c876/Mint%20Dark%20Chocolate%20Bar%204.4%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/30d738c6-ea03-4601-a27f-691ea6e31e06/Mint%20Dark%20Chocolate%20Bar%204.4%20oz']"
0000000000000623,"Milk Extra Creamy Chocolate Bar, 4.4 oz",Moser Roth,4.4,oz,https://www.aldi.us/product/moser-roth-milk-chocolate-bar-0000000000000623,3.29,3.29,USD,,Home > Snacks > Cookies & Sweets,"Treat yourself to something sweet with this Moser Roth Milk Extra Creamy Chocolate Bar! The melt-in-your-mouth milk chocolate bar is made with Fair Trade certified cocoa for a smooth, silky bite every time. Enjoy yours on its own or with a cold glass of milk for the perfect daily indulgence!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/1751cce6-ae2b-4d19-8a03-8d3867b9f532/Milk%20Extra%20Creamy%20Chocolate%20Bar%204.4%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/281b85c1-3b0e-4c69-b650-3d3cfc3e8c1e/Milk%20Extra%20Creamy%20Chocolate%20Bar%204.4%20oz']"
0000000000000624,"Orange & Almond Dark Chocolate Bar, 4.4 oz",Moser Roth,4.4,oz,https://www.aldi.us/product/moser-roth-dark-orange-and-almond-chocolate-bar-4-4-oz-0000000000000624,3.29,3.29,USD,,Home > Snacks > Cookies & Sweets,"Moser Roth Orange and Almond Dark Chocolate Bar combines rich dark chocolate with the zesty flavor of orange and the crunch of almonds. Each bar is individually wrapped, making it easy to share or enjoy on the go. Perfect for a quick indulgence or as a sophisticated addition to your dessert platter. Treat yourself to this exquisite blend of flavors.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/092bcf86-2934-46d0-8d77-597d29daeafd/Orange%20%20Almond%20Dark%20Chocolate%20Bar%204.4%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/35ea7e8c-d075-44ea-86eb-cf67def8b39d/Orange%20%20Almond%20Dark%20Chocolate%20Bar%204.4%20oz']"
0000000000000625,"Dark Chocolate 85% Cocoa Chocolate Bar, 4.4 oz",Moser Roth,4.4,oz,https://www.aldi.us/product/moser-roth-dark-chocolate-85-cocoa-chocolate-bar-4-4-oz-0000000000000625,3.29,3.29,USD,,Home > Snacks > Cookies & Sweets,"Moser Roth 85% Cocoa Dark Chocolate Bar offers a rich and intense chocolate experience. Each bar is individually wrapped for freshness and convenience. With 85% cocoa content, this chocolate is perfect for those who appreciate the deep, bold flavor of dark chocolate. Enjoy a piece with your afternoon coffee or use it in baking to add a sophisticated touch to your desserts. Indulge in the luxurious taste of Moser Roth Dark Chocolate.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/e66cd108-49e9-445b-bbcb-797758a35b90/Dark%20Chocolate%2085%25%20Cocoa%20Chocolate%20Bar%204.4%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4f37b8e8-3a6e-479b-ba73-16daddfa2a66/Dark%20Chocolate%2085%25%20Cocoa%20Chocolate%20Bar%204.4%20oz']"
0000000000000627,Crispy Milk Hazelnut Chocolate Wafer Snacks - 5 pack,Knoppers,,,https://www.aldi.us/product/knoppers-chocolate-wafer-snack-0000000000000627,3.25,3.25,USD,USA,Home > Snacks > Cookies & Sweets,"This Knoppers 5 Pack Chocolate Wafer Snack is crispy, sweet, and delicious! Each milk hazelnut wafer can be enjoyed by itself or dipped into a cold glass of milk. Whether you want to use these crispy chocolate wafers in your next baking creation or have them as a midday snack, make sure you grab a pack on your next trip to ALDI!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/bc70fb49-3a77-4b6e-8ef5-bd778cef81a5/Crispy%20Milk%20Hazelnut%20Chocolate%20Wafer%20Snacks%20%205%20pack', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/feeb2f88-5ba4-40a3-b362-5ac2b88cffee/Crispy%20Milk%20Hazelnut%20Chocolate%20Wafer%20Snacks%20%205%20pack']"
